ID_Matriz;Area;Curso;Modalidade;ID_Disciplina;Nome_Disciplina;Sinergia;Carga_Horaria;CH_Teorica;CH_Pratica_Sala;CH_Pratica_Lab;CH_EAD;CH_ASM;CH_Estagio;CH_Extensao;Eh_EAD
MAT016;Negócios;Logística;Presencial;MAT016_D005;Disciplina 5 - Logística [PROJETO DE EXTENSÃO];Não;120;0;0;0;60;0;0;60;1
MAT016;Negócios;Logística;Presencial;MAT016_D006;Disciplina 6 - Logística;Não;120;0;0;0;120;0;0;0;1
MAT016;Negócios;Logística;Presencial;MAT016_D007;Disciplina 7 - Logística;Não;40;0;0;0;40;0;0;0;1
MAT016;Negócios;Logística;Presencial;MAT016_D008;Disciplina 8 - Logística;Não;60;0;0;0;60;0;0;0;1
MAT016;Negócios;Logística;Presencial;MAT016_D009;Disciplina 9 - Logística;Sim;80;50;30;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D010;Disciplina 10 - Logística [PROJETO DE EXTENSÃO];Não;120;40;40;0;0;0;0;40;0
MAT016;Negócios;Logística;Presencial;MAT016_D011;Disciplina 11 - Logística;Não;120;80;40;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D012;Disciplina 12 - Logística;Não;40;20;20;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D013;Disciplina 13 - Logística;Não;60;30;30;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D014;Disciplina 14 - Logística;Não;80;60;20;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D015;Disciplina 15 - Logística;Não;60;30;30;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D016;Disciplina 16 - Logística;Sim;80;40;40;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D017;Disciplina 17 - Logística;Sim;120;70;50;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D018;Disciplina 18 - Logística;Sim;120;60;60;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D019;Disciplina 19 - Logística;Não;40;20;20;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D020;Disciplina 20 - Logística;Não;40;20;20;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D021;Disciplina 21 - Logística;Sim;60;40;20;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D022;Disciplina 22 - Logística;Não;60;30;30;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D023;Disciplina 23 - Logística;Não;80;50;30;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D024;Disciplina 24 - Logística;Sim;40;20;20;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D025;Disciplina 25 - Logística;Não;120;70;50;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D026;Disciplina 26 - Logística;Não;40;20;20;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D027;Disciplina 27 - Logística;Não;60;30;30;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D028;Disciplina 28 - Logística;Não;40;20;20;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D029;Disciplina 29 - Logística;Não;120;80;40;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D030;Disciplina 30 - Logística;Sim;40;30;10;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D031;Disciplina 31 - Logística;Sim;60;30;30;0;0;0;0;0;0
MAT016;Negócios;Logística;Presencial;MAT016_D032;Disciplina 32 - Logística [PROJETO DE EXTENSÃO];Sim;100;40;20;0;0;0;0;40;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D001;Disciplina 1 - Geografia;Sim;120;0;0;0;90;30;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D002;Disciplina 2 - Geografia;Não;60;0;0;0;50;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D003;Disciplina 3 - Geografia;Sim;120;0;0;0;90;30;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D004;Disciplina 4 - Geografia;Sim;60;0;0;0;50;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D005;Disciplina 5 - Geografia;Não;120;0;0;0;100;20;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D006;Disciplina 6 - Geografia;Sim;60;0;0;0;50;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D007;Disciplina 7 - Geografia;Sim;60;0;0;0;50;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D008;Disciplina 8 - Geografia;Não;40;0;0;0;40;0;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D009;Disciplina 9 - Geografia;Não;80;0;0;0;70;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D010;Disciplina 10 - Geografia;Sim;120;0;0;0;100;20;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D011;Disciplina 11 - Geografia;Não;80;0;0;0;70;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D012;Disciplina 12 - Geografia;Sim;80;0;0;0;60;20;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D013;Disciplina 13 - Geografia;Não;40;0;0;0;40;0;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D014;Disciplina 14 - Geografia [PROJETO DE EXTENSÃO];Não;80;0;0;0;40;0;0;40;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D015;Disciplina 15 - Geografia [PROJETO DE EXTENSÃO];Sim;80;0;0;0;20;0;0;60;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D016;Disciplina 16 - Geografia;Sim;120;0;0;0;110;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D017;Disciplina 17 - Geografia;Sim;60;0;0;0;50;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D018;Disciplina 18 - Geografia;Sim;120;0;0;0;100;20;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D019;Disciplina 19 - Geografia;Sim;120;0;0;0;100;20;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D020;Disciplina 20 - Geografia;Não;80;0;0;0;60;20;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D021;Disciplina 21 - Geografia;Não;80;0;0;0;70;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D022;Disciplina 22 - Geografia;Sim;120;0;0;0;100;20;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D023;Disciplina 23 - Geografia;Não;120;0;0;0;90;30;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D024;Disciplina 24 - Geografia;Não;80;0;0;0;70;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D025;Disciplina 25 - Geografia;Não;60;0;0;0;50;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D026;Disciplina 26 - Geografia;Sim;60;0;0;0;50;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D027;Disciplina 27 - Geografia;Sim;120;0;0;0;90;30;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D028;Disciplina 28 - Geografia;Não;60;0;0;0;50;10;0;0;1
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D029;Disciplina 29 - Geografia;Sim;120;70;50;0;0;0;0;0;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D030;Disciplina 30 - Geografia;Sim;40;20;20;0;0;0;0;0;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D031;Disciplina 31 - Geografia;Sim;80;40;40;0;0;0;0;0;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D032;Disciplina 32 - Geografia [PROJETO DE EXTENSÃO];Sim;120;50;30;0;0;0;0;40;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D033;Disciplina 33 - Geografia;Sim;120;60;60;0;0;0;0;0;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D034;Disciplina 34 - Geografia;Não;120;60;50;10;0;0;0;0;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D035;Disciplina 35 - Geografia;Não;60;30;30;0;0;0;0;0;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D036;Estágio Supervisionado - Geografia;Não;120;0;0;0;0;0;120;0;0
MAT017;Licenciaturas;Geografia;Semipresencial;MAT017_D037;Estágio Supervisionado - Geografia;Não;20;0;0;0;0;0;20;0;0
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D001;Disciplina 1 - Engenharia de Software;Sim;40;0;0;0;30;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D002;Disciplina 2 - Engenharia de Software;Não;120;0;0;0;90;30;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D003;Disciplina 3 - Engenharia de Software;Sim;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D004;Disciplina 4 - Engenharia de Software;Não;120;0;0;0;110;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D005;Disciplina 5 - Engenharia de Software;Sim;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D006;Disciplina 6 - Engenharia de Software;Sim;60;0;0;0;60;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D007;Disciplina 7 - Engenharia de Software;Sim;120;0;0;0;90;30;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D008;Disciplina 8 - Engenharia de Software;Sim;60;0;0;0;50;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D009;Disciplina 9 - Engenharia de Software;Não;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D010;Disciplina 10 - Engenharia de Software;Não;120;0;0;0;90;30;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D011;Disciplina 11 - Engenharia de Software;Sim;80;0;0;0;70;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D012;Disciplina 12 - Engenharia de Software [PROJETO DE EXTENSÃO];Sim;80;0;0;0;30;10;0;40;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D013;Disciplina 13 - Engenharia de Software;Não;120;0;0;0;100;20;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D014;Disciplina 14 - Engenharia de Software;Não;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D015;Disciplina 15 - Engenharia de Software [PROJETO DE EXTENSÃO];Não;80;0;0;0;30;10;0;40;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D016;Disciplina 16 - Engenharia de Software;Não;120;0;0;0;110;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D017;Disciplina 17 - Engenharia de Software;Não;80;0;0;0;70;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D018;Disciplina 18 - Engenharia de Software;Sim;120;0;0;0;100;20;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D019;Disciplina 19 - Engenharia de Software;Sim;40;0;0;0;30;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D020;Disciplina 20 - Engenharia de Software;Sim;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D021;Disciplina 21 - Engenharia de Software;Sim;60;0;0;0;50;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D022;Disciplina 22 - Engenharia de Software;Sim;80;0;0;0;70;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D023;Disciplina 23 - Engenharia de Software;Não;60;0;0;0;50;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D024;Disciplina 24 - Engenharia de Software;Não;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D025;Disciplina 25 - Engenharia de Software;Sim;120;0;0;0;100;20;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D026;Disciplina 26 - Engenharia de Software;Sim;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D027;Disciplina 27 - Engenharia de Software;Não;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D028;Disciplina 28 - Engenharia de Software [PROJETO DE EXTENSÃO];Não;120;0;0;0;50;10;0;60;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D029;Disciplina 29 - Engenharia de Software;Sim;60;0;0;0;50;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D030;Disciplina 30 - Engenharia de Software;Sim;80;0;0;0;70;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D031;Disciplina 31 - Engenharia de Software;Sim;40;0;0;0;30;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D032;Disciplina 32 - Engenharia de Software;Sim;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D033;Disciplina 33 - Engenharia de Software [PROJETO DE EXTENSÃO];Não;80;0;0;0;40;0;0;40;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D034;Disciplina 34 - Engenharia de Software;Não;40;0;0;0;40;0;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D035;Disciplina 35 - Engenharia de Software;Sim;80;0;0;0;70;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D036;Disciplina 36 - Engenharia de Software;Sim;80;0;0;0;70;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D037;Disciplina 37 - Engenharia de Software;Não;80;0;0;0;60;20;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D038;Disciplina 38 - Engenharia de Software;Não;120;0;0;0;100;20;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D039;Disciplina 39 - Engenharia de Software;Sim;60;0;0;0;50;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D040;Disciplina 40 - Engenharia de Software;Não;60;0;0;0;50;10;0;0;1
MAT018;Engenharias;Engenharia de Software;100% EAD;MAT018_D041;Disciplina 41 - Engenharia de Software;Não;60;0;0;0;50;10;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D001;Disciplina 1 - Sistemas de Informação;Sim;120;0;0;0;120;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D002;Disciplina 2 - Sistemas de Informação;Não;60;0;0;0;60;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D003;Disciplina 3 - Sistemas de Informação;Não;120;0;0;0;120;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D004;Disciplina 4 - Sistemas de Informação;Sim;60;0;0;0;60;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D005;Disciplina 5 - Sistemas de Informação;Sim;60;0;0;0;60;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D006;Disciplina 6 - Sistemas de Informação;Não;120;0;0;0;120;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D007;Disciplina 7 - Sistemas de Informação;Sim;80;0;0;0;80;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D008;Disciplina 8 - Sistemas de Informação;Não;120;0;0;0;120;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D009;Disciplina 9 - Sistemas de Informação;Não;80;0;0;0;80;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D010;Disciplina 10 - Sistemas de Informação;Não;40;0;0;0;40;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D011;Disciplina 11 - Sistemas de Informação;Sim;120;0;0;0;120;0;0;0;1
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D012;Disciplina 12 - Sistemas de Informação [PROJETO DE EXTENSÃO];Não;80;0;20;0;0;0;0;60;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D013;Disciplina 13 - Sistemas de Informação [PROJETO DE EXTENSÃO];Sim;60;0;20;0;0;0;0;40;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D014;Disciplina 14 - Sistemas de Informação;Não;40;10;20;10;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D015;Disciplina 15 - Sistemas de Informação;Não;120;40;60;20;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D016;Disciplina 16 - Sistemas de Informação;Sim;80;30;30;20;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D017;Disciplina 17 - Sistemas de Informação;Não;80;20;40;20;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D018;Disciplina 18 - Sistemas de Informação;Não;120;30;60;30;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D019;Disciplina 19 - Sistemas de Informação;Sim;80;30;30;20;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D020;Disciplina 20 - Sistemas de Informação;Não;120;50;30;40;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D021;Disciplina 21 - Sistemas de Informação;Não;80;30;40;10;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D022;Disciplina 22 - Sistemas de Informação;Não;60;20;30;10;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D023;Disciplina 23 - Sistemas de Informação;Sim;120;50;30;40;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D024;Disciplina 24 - Sistemas de Informação [PROJETO DE EXTENSÃO];Não;120;20;20;20;0;0;0;60;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D025;Disciplina 25 - Sistemas de Informação;Não;40;10;20;10;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D026;Disciplina 26 - Sistemas de Informação [PROJETO DE EXTENSÃO];Sim;60;0;20;0;0;0;0;40;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D027;Disciplina 27 - Sistemas de Informação;Não;120;50;50;20;0;0;0;0;0
MAT019;Tecnologia;Sistemas de Informação;Presencial;MAT019_D028;Estágio Supervisionado - Sistemas de Informação;Não;40;0;0;0;0;0;40;0;0
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D001;Disciplina 1 - Análise e Desenvolvimento de Sistemas;Sim;40;0;0;0;40;0;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D002;Disciplina 2 - Análise e Desenvolvimento de Sistemas;Sim;120;0;0;0;90;30;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D003;Disciplina 3 - Análise e Desenvolvimento de Sistemas;Sim;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D004;Disciplina 4 - Análise e Desenvolvimento de Sistemas;Não;40;0;0;0;40;0;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D005;Disciplina 5 - Análise e Desenvolvimento de Sistemas;Não;40;0;0;0;40;0;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D006;Disciplina 6 - Análise e Desenvolvimento de Sistemas;Não;120;0;0;0;100;20;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D007;Disciplina 7 - Análise e Desenvolvimento de Sistemas [PROJETO DE EXTENSÃO];Não;80;0;0;0;40;0;0;40;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D008;Disciplina 8 - Análise e Desenvolvimento de Sistemas;Não;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D009;Disciplina 9 - Análise e Desenvolvimento de Sistemas;Sim;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D010;Disciplina 10 - Análise e Desenvolvimento de Sistemas;Não;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D011;Disciplina 11 - Análise e Desenvolvimento de Sistemas;Não;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D012;Disciplina 12 - Análise e Desenvolvimento de Sistemas;Não;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D013;Disciplina 13 - Análise e Desenvolvimento de Sistemas;Sim;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D014;Disciplina 14 - Análise e Desenvolvimento de Sistemas;Sim;40;0;0;0;30;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D015;Disciplina 15 - Análise e Desenvolvimento de Sistemas;Não;40;0;0;0;40;0;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D016;Disciplina 16 - Análise e Desenvolvimento de Sistemas;Não;80;0;0;0;60;20;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D017;Disciplina 17 - Análise e Desenvolvimento de Sistemas;Sim;120;0;0;0;100;20;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D018;Disciplina 18 - Análise e Desenvolvimento de Sistemas;Não;40;0;0;0;30;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D019;Disciplina 19 - Análise e Desenvolvimento de Sistemas;Sim;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D020;Disciplina 20 - Análise e Desenvolvimento de Sistemas;Sim;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D021;Disciplina 21 - Análise e Desenvolvimento de Sistemas;Sim;40;0;0;0;30;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D022;Disciplina 22 - Análise e Desenvolvimento de Sistemas [PROJETO DE EXTENSÃO];Sim;80;0;0;0;30;10;0;40;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D023;Disciplina 23 - Análise e Desenvolvimento de Sistemas;Sim;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D024;Disciplina 24 - Análise e Desenvolvimento de Sistemas;Sim;120;0;0;0;90;30;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D025;Disciplina 25 - Análise e Desenvolvimento de Sistemas;Sim;60;0;0;0;60;0;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D026;Disciplina 26 - Análise e Desenvolvimento de Sistemas;Não;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D027;Disciplina 27 - Análise e Desenvolvimento de Sistemas [PROJETO DE EXTENSÃO];Sim;60;0;0;0;20;0;0;40;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D028;Disciplina 28 - Análise e Desenvolvimento de Sistemas;Sim;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D029;Disciplina 29 - Análise e Desenvolvimento de Sistemas;Não;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D030;Disciplina 30 - Análise e Desenvolvimento de Sistemas;Sim;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D031;Disciplina 31 - Análise e Desenvolvimento de Sistemas;Sim;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D032;Disciplina 32 - Análise e Desenvolvimento de Sistemas;Sim;120;0;0;0;100;20;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D033;Disciplina 33 - Análise e Desenvolvimento de Sistemas;Não;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D034;Disciplina 34 - Análise e Desenvolvimento de Sistemas;Sim;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D035;Disciplina 35 - Análise e Desenvolvimento de Sistemas;Sim;40;0;0;0;40;0;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D036;Disciplina 36 - Análise e Desenvolvimento de Sistemas [PROJETO DE EXTENSÃO];Não;120;0;0;0;60;20;0;40;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D037;Disciplina 37 - Análise e Desenvolvimento de Sistemas;Sim;40;0;0;0;30;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D038;Disciplina 38 - Análise e Desenvolvimento de Sistemas;Não;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D039;Disciplina 39 - Análise e Desenvolvimento de Sistemas;Sim;60;0;0;0;50;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D040;Disciplina 40 - Análise e Desenvolvimento de Sistemas [PROJETO DE EXTENSÃO];Não;120;0;0;0;70;10;0;40;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D041;Disciplina 41 - Análise e Desenvolvimento de Sistemas;Não;80;0;0;0;70;10;0;0;1
MAT020;Tecnologia;Análise e Desenvolvimento de Sistemas;100% EAD;MAT020_D042;Disciplina 42 - Análise e Desenvolvimento de Sistemas;Sim;20;0;0;0;20;0;0;0;1
MAT021;Negócios;Administração;Presencial;MAT021_D001;Disciplina 1 - Administração [PROJETO DE EXTENSÃO];Sim;80;0;0;0;20;0;0;60;1
MAT021;Negócios;Administração;Presencial;MAT021_D002;Disciplina 2 - Administração;Não;120;0;0;0;120;0;0;0;1
MAT021;Negócios;Administração;Presencial;MAT021_D003;Disciplina 3 - Administração;Não;80;0;0;0;80;0;0;0;1
